DATETIME,ISIN,PRICE
'2021-07-19','ES00000121S7',164.09
'2021-07-26','ES00000121S7',164.1
'2021-08-02','ES00000121S7',164.36
'2021-08-09','ES00000121S7',164.22
'2021-08-16','ES00000121S7',164.29
'2021-08-23','ES00000121S7',164.31
'2021-08-30','ES00000121S7',164.19
'2021-09-06','ES00000121S7',164.25
'2021-09-13','ES00000121S7',164.23
'2021-09-20','ES00000121S7',164.18
'2021-09-27','ES00000121S7',164.03
'2021-10-04','ES00000121S7',164.09
'2021-10-11','ES00000121S7',164.18
'2021-10-18','ES00000121S7',164.13
'2021-10-25','ES00000121S7',164.1
'2021-11-01','ES00000121S7',164.15
'2021-11-08','ES00000121S7',164.09
'2021-11-15','ES00000121S7',164.26
'2021-11-22','ES00000121S7',164.1
'2021-11-29','ES00000121S7',164.04
'2021-12-06','ES00000121S7',164.46
'2021-12-13','ES00000121S7',164.07
'2021-12-20','ES00000121S7',164.27
'2021-12-28','ES00000121S7',164.11
'2022-01-03','ES00000121S7',164.32
'2022-01-10','ES00000121S7',164.19
'2022-01-17','ES00000121S7',164.22
'2022-01-24','ES00000121S7',163.9
'2022-01-31','ES00000121S7',164.09
'2022-02-07','ES00000121S7',164.02
'2022-02-14','ES00000121S7',164.17
'2022-02-21','ES00000121S7',163.67
'2022-02-28','ES00000121S7',164.08
'2022-03-07','ES00000121S7',163.74
'2022-03-14','ES00000121S7',163.84
'2022-03-21','ES00000121S7',164.25
'2022-03-28','ES00000121S7',164.15
'2022-04-04','ES00000121S7',164.56
'2022-04-11','ES00000121S7',163.74
'2022-04-19','ES00000121S7',164.08
'2022-04-26','ES00000121S7',164.0
'2022-05-02','ES00000121S7',164.12
'2022-05-09','ES00000121S7',163.87
'2022-05-16','ES00000121S7',164.03
'2022-05-23','ES00000121S7',164.01
'2022-05-30','ES00000121S7',164.02
'2022-06-06','ES00000121S7',163.78
'2022-06-14','ES00000121S7',164.47
'2022-06-20','ES00000121S7',164.07
'2022-06-27','ES00000121S7',164.21
'2022-07-04','ES00000121S7',163.61
'2022-07-11','ES00000121S7',163.78
'2022-07-18','ES00000121S7',164.21
'2022-07-25','ES00000121S7',164.41
'2022-08-01','ES00000121S7',164.5
'2022-08-08','ES00000121S7',163.94
'2022-08-15','ES00000121S7',164.46
'2022-08-22','ES00000121S7',164.33
'2022-08-29','ES00000121S7',164.64
'2022-09-05','ES00000121S7',164.04
'2022-09-12','ES00000121S7',164.03
'2022-09-19','ES00000121S7',163.78
'2022-09-26','ES00000121S7',163.94
'2022-10-03','ES00000121S7',163.97
'2022-10-10','ES00000121S7',163.99
'2022-10-17','ES00000121S7',164.13
'2022-10-24','ES00000121S7',163.94
'2022-10-31','ES00000121S7',180.323
'2022-11-07','ES00000121S7',163.97
'2022-11-14','ES00000121S7',163.89
'2022-11-21','ES00000121S7',164.14
'2022-11-28','ES00000121S7',164.8
'2022-12-05','ES00000121S7',163.93
'2022-12-12','ES00000121S7',164.39
'2022-12-19','ES00000121S7',164.48
'2022-12-27','ES00000121S7',164.34
'2023-01-02','ES00000121S7',164.3
'2023-01-09','ES00000121S7',164.08
'2023-01-16','ES00000121S7',163.63
'2023-01-23','ES00000121S7',163.79
'2023-01-30','ES00000121S7',163.89
'2023-02-06','ES00000121S7',164.67
'2023-02-13','ES00000121S7',164.32
'2023-02-20','ES00000121S7',164.25
'2023-02-27','ES00000121S7',164.02
'2023-03-06','ES00000121S7',164.26
'2023-03-13','ES00000121S7',164.0
'2023-03-20','ES00000121S7',163.94
'2023-03-27','ES00000121S7',164.06
'2023-04-03','ES00000121S7',163.95
'2023-04-11','ES00000121S7',164.48
'2023-04-17','ES00000121S7',164.61
'2023-04-24','ES00000121S7',164.2
'2023-05-01','ES00000121S7',164.03
'2023-05-08','ES00000121S7',164.29
'2023-05-15','ES00000121S7',163.84
'2023-05-22','ES00000121S7',164.16
'2023-05-29','ES00000121S7',164.41
'2023-06-05','ES00000121S7',164.12
'2023-06-13','ES00000121S7',164.18
'2023-06-19','ES00000121S7',164.0
'2023-06-26','ES00000121S7',164.06
'2023-07-03','ES00000121S7',164.69
'2023-07-10','ES00000121S7',164.06
'2023-07-17','ES00000121S7',164.23
'2023-07-24','ES00000121S7',164.26
'2023-07-31','ES00000121S7',164.12
'2023-08-07','ES00000121S7',163.83
'2023-08-14','ES00000121S7',164.4
'2023-08-21','ES00000121S7',164.25
'2023-08-28','ES00000121S7',164.08
'2023-08-31','ES00000121S7',164.01
'2018-10-08','ES0000012411',153.73
'2018-10-15','ES0000012411',153.79
'2018-10-22','ES0000012411',153.68
'2018-10-29','ES0000012411',153.71
'2018-11-05','ES0000012411',153.61
'2018-11-12','ES0000012411',153.58
'2018-11-19','ES0000012411',153.69
'2018-11-26','ES0000012411',153.92
'2018-12-03','ES0000012411',153.73
'2018-12-10','ES0000012411',153.63
'2018-12-17','ES0000012411',153.67
'2018-12-24','ES0000012411',153.76
'2018-12-31','ES0000012411',153.87
'2019-01-07','ES0000012411',153.76
'2019-01-14','ES0000012411',153.91
'2019-01-21','ES0000012411',153.68
'2019-01-28','ES0000012411',153.66
'2019-02-04','ES0000012411',153.59
'2019-02-11','ES0000012411',153.85
'2019-02-18','ES0000012411',153.88
'2019-02-25','ES0000012411',153.62
'2019-03-04','ES0000012411',153.73
'2019-03-11','ES0000012411',153.69
'2019-03-18','ES0000012411',153.86
'2019-03-25','ES0000012411',153.83
'2019-04-01','ES0000012411',153.71
'2019-04-08','ES0000012411',153.91
'2019-04-15','ES0000012411',153.78
'2019-04-23','ES0000012411',153.78
'2019-04-29','ES0000012411',153.72
'2019-05-06','ES0000012411',153.7
'2019-05-13','ES0000012411',153.86
'2019-05-20','ES0000012411',153.71
'2019-05-27','ES0000012411',153.77
'2019-06-03','ES0000012411',153.72
'2019-06-10','ES0000012411',153.71
'2019-06-17','ES0000012411',153.81
'2019-06-24','ES0000012411',153.84
'2019-07-01','ES0000012411',153.96
'2019-07-08','ES0000012411',154.0
'2019-07-15','ES0000012411',153.73
'2019-07-22','ES0000012411',153.76
'2019-07-29','ES0000012411',153.87
'2019-08-05','ES0000012411',153.78
'2019-08-12','ES0000012411',153.38
'2019-08-19','ES0000012411',154.0
'2019-08-26','ES0000012411',153.74
'2019-09-02','ES0000012411',153.93
'2019-09-09','ES0000012411',153.74
'2019-09-16','ES0000012411',153.98
'2019-09-23','ES0000012411',153.63
'2019-09-30','ES0000012411',153.76
'2019-10-07','ES0000012411',153.61
'2019-10-14','ES0000012411',153.53
'2019-10-21','ES0000012411',153.8
'2019-10-28','ES0000012411',153.82
'2019-11-04','ES0000012411',153.75
'2019-11-11','ES0000012411',153.63
'2019-11-18','ES0000012411',153.72
'2019-11-25','ES0000012411',153.69
'2019-12-02','ES0000012411',153.72
'2019-12-09','ES0000012411',153.54
'2019-12-16','ES0000012411',153.62
'2019-12-23','ES0000012411',153.68
'2019-12-30','ES0000012411',153.7
'2020-01-06','ES0000012411',153.68
'2020-01-13','ES0000012411',153.8
'2020-01-20','ES0000012411',153.65
'2020-01-27','ES0000012411',153.75
'2020-02-03','ES0000012411',153.75
'2020-02-10','ES0000012411',153.64
'2020-02-17','ES0000012411',153.73
'2020-02-24','ES0000012411',153.79
'2020-03-02','ES0000012411',153.9
'2020-03-09','ES0000012411',153.63
'2020-03-16','ES0000012411',153.76
'2020-03-23','ES0000012411',153.79
'2020-03-30','ES0000012411',153.54
'2020-04-06','ES0000012411',153.79
'2020-04-13','ES0000012411',152.89
'2020-04-20','ES0000012411',153.52
'2020-04-27','ES0000012411',154.13
'2020-05-04','ES0000012411',153.36
'2020-05-11','ES0000012411',153.68
'2020-05-18','ES0000012411',153.58
'2020-05-25','ES0000012411',153.53
'2020-06-01','ES0000012411',154.1
'2020-06-08','ES0000012411',153.57
'2020-06-15','ES0000012411',153.77
'2020-06-22','ES0000012411',153.94
'2020-06-29','ES0000012411',154.05
'2020-07-06','ES0000012411',153.67
'2020-07-13','ES0000012411',153.67
'2020-07-20','ES0000012411',153.79
'2020-07-27','ES0000012411',153.79
'2020-08-03','ES0000012411',153.75
'2020-08-10','ES0000012411',153.73
'2020-08-17','ES0000012411',153.72
'2020-08-24','ES0000012411',153.8
'2020-08-31','ES0000012411',153.74
'2020-09-07','ES0000012411',153.78
'2020-09-14','ES0000012411',153.59
'2020-09-21','ES0000012411',153.78
'2020-09-28','ES0000012411',153.61
'2020-10-05','ES0000012411',153.75
'2020-10-12','ES0000012411',153.82
'2020-10-19','ES0000012411',153.74
'2020-10-26','ES0000012411',153.73
'2020-11-02','ES0000012411',153.78
'2020-11-09','ES0000012411',153.78
'2020-11-16','ES0000012411',153.8
'2020-11-23','ES0000012411',153.62
'2020-11-30','ES0000012411',153.82
'2020-12-07','ES0000012411',153.75
'2020-12-14','ES0000012411',153.7
'2020-12-21','ES0000012411',153.81
'2020-12-29','ES0000012411',153.73
'2021-01-04','ES0000012411',153.67
'2021-01-11','ES0000012411',153.83
'2021-01-18','ES0000012411',153.59
'2021-01-25','ES0000012411',153.64
'2021-02-01','ES0000012411',153.76
'2021-02-08','ES0000012411',153.84
'2021-02-15','ES0000012411',153.67
'2021-02-22','ES0000012411',153.6
'2021-03-01','ES0000012411',153.76
'2021-03-08','ES0000012411',153.68
'2021-03-15','ES0000012411',153.64
'2021-03-22','ES0000012411',153.5
'2021-03-29','ES0000012411',153.6
'2021-04-05','ES0000012411',153.75
'2021-04-12','ES0000012411',153.84
'2021-04-19','ES0000012411',153.67
'2021-04-26','ES0000012411',153.79
'2021-05-03','ES0000012411',153.63
'2021-05-10','ES0000012411',153.63
'2021-05-17','ES0000012411',153.54
'2021-05-24','ES0000012411',153.7
'2021-05-31','ES0000012411',153.59
'2021-06-07','ES0000012411',153.68
'2021-06-14','ES0000012411',153.57
'2021-06-21','ES0000012411',153.76
'2021-06-28','ES0000012411',153.86
'2021-07-05','ES0000012411',153.74
'2021-07-12','ES0000012411',153.86
'2021-07-19','ES0000012411',153.6
'2021-07-26','ES0000012411',153.66
'2021-08-02','ES0000012411',153.88
'2021-08-09','ES0000012411',153.74
'2021-08-16','ES0000012411',153.8
'2021-08-23','ES0000012411',153.84
'2021-08-30','ES0000012411',153.74
'2021-09-06','ES0000012411',153.78
'2021-09-13','ES0000012411',153.75
'2021-09-20','ES0000012411',153.71
'2021-09-27','ES0000012411',153.59
'2021-10-04','ES0000012411',153.66
'2021-10-11','ES0000012411',153.69
'2021-10-18','ES0000012411',153.69
'2021-10-25','ES0000012411',153.61
'2021-11-01','ES0000012411',153.7
'2021-11-08','ES0000012411',153.67
'2021-11-15','ES0000012411',153.72
'2021-11-22','ES0000012411',153.6
'2021-11-29','ES0000012411',153.56
'2021-12-06','ES0000012411',154.03
'2021-12-13','ES0000012411',153.6
'2021-12-20','ES0000012411',153.83
'2021-12-28','ES0000012411',153.64
'2022-01-03','ES0000012411',153.82
'2022-01-10','ES0000012411',153.68
'2022-01-17','ES0000012411',153.78
'2022-01-24','ES0000012411',153.49
'2022-01-31','ES0000012411',153.6
'2022-02-07','ES0000012411',153.53
'2022-02-14','ES0000012411',153.77
'2022-02-21','ES0000012411',153.7
'2022-02-28','ES0000012411',153.63
'2022-03-07','ES0000012411',153.17
'2022-03-14','ES0000012411',153.42
'2022-03-21','ES0000012411',153.83
'2022-03-28','ES0000012411',153.69
'2022-04-04','ES0000012411',154.16
'2022-04-11','ES0000012411',153.23
'2022-04-19','ES0000012411',153.64
'2022-04-26','ES0000012411',153.5
'2022-05-02','ES0000012411',153.6
'2022-05-09','ES0000012411',153.35
'2022-05-16','ES0000012411',153.38
'2022-05-23','ES0000012411',153.5
'2022-05-30','ES0000012411',153.66
'2022-06-06','ES0000012411',153.32
'2022-06-14','ES0000012411',154.03
'2022-06-20','ES0000012411',153.63
'2022-06-27','ES0000012411',153.79
'2022-07-04','ES0000012411',153.12
'2022-07-11','ES0000012411',153.24
'2022-07-18','ES0000012411',153.83
'2022-07-25','ES0000012411',153.99
'2022-08-01','ES0000012411',154.08
'2022-08-08','ES0000012411',153.48
'2022-08-15','ES0000012411',153.92
'2022-08-22','ES0000012411',153.88
'2022-08-29','ES0000012411',154.22
'2022-09-05','ES0000012411',153.55
'2022-09-12','ES0000012411',153.65
'2022-09-19','ES0000012411',153.28
'2022-09-26','ES0000012411',153.41
'2022-10-03','ES0000012411',153.52
'2022-10-10','ES0000012411',153.49
'2022-10-17','ES0000012411',153.62
'2022-10-24','ES0000012411',153.32
'2022-10-31','ES0000012411',168.938
'2022-11-07','ES0000012411',153.51
'2022-11-14','ES0000012411',153.52
'2022-11-21','ES0000012411',153.65
'2022-11-28','ES0000012411',154.32
'2022-12-05','ES0000012411',153.4
'2022-12-12','ES0000012411',153.91
'2022-12-19','ES0000012411',153.98
'2022-12-27','ES0000012411',153.82
'2023-01-02','ES0000012411',153.88
'2023-01-09','ES0000012411',153.61
'2023-01-16','ES0000012411',153.21
'2023-01-23','ES0000012411',153.39
'2023-01-30','ES0000012411',153.44
'2023-02-06','ES0000012411',154.27
'2023-02-13','ES0000012411',153.93
'2023-02-20','ES0000012411',153.74
'2023-02-27','ES0000012411',153.55
'2023-03-06','ES0000012411',153.87
'2023-03-13','ES0000012411',153.43
'2023-03-20','ES0000012411',153.54
'2023-03-27','ES0000012411',153.62
'2023-04-03','ES0000012411',153.46
'2023-04-11','ES0000012411',154.01
'2023-04-17','ES0000012411',154.19
'2023-04-24','ES0000012411',153.78
'2023-05-01','ES0000012411',153.51
'2023-05-08','ES0000012411',153.85
'2023-05-15','ES0000012411',153.36
'2023-05-22','ES0000012411',153.66
'2023-05-29','ES0000012411',153.98
'2023-06-05','ES0000012411',153.71
'2023-06-13','ES0000012411',153.78
'2023-06-19','ES0000012411',153.54
'2023-06-26','ES0000012411',153.61
'2023-07-03','ES0000012411',154.14
'2023-07-10','ES0000012411',153.58
'2023-07-17','ES0000012411',153.69
'2023-07-24','ES0000012411',153.79
'2023-07-31','ES0000012411',153.6
'2023-08-07','ES0000012411',153.37
'2023-08-14','ES0000012411',153.91
'2023-08-21','ES0000012411',153.81
'2023-08-28','ES0000012411',153.65
'2023-08-31','ES0000012411',153.57
'2018-10-08','IT0005436701',105.04
'2018-10-15','IT0005436701',105.01
'2018-10-22','IT0005436701',105.03
'2018-10-29','IT0005436701',105.05
'2018-11-05','IT0005436701',104.94
'2018-11-12','IT0005436701',104.93
'2018-11-19','IT0005436701',104.94
'2018-11-26','IT0005436701',105.21
'2018-12-03','IT0005436701',105.01
'2018-12-10','IT0005436701',105.01
'2018-12-17','IT0005436701',104.96
'2018-12-24','IT0005436701',105.02
'2018-12-31','IT0005436701',105.15
'2019-01-07','IT0005436701',105.07
'2019-01-14','IT0005436701',105.06
'2019-01-21','IT0005436701',105.04
'2019-01-28','IT0005436701',105.0
'2019-02-04','IT0005436701',104.97
'2019-02-11','IT0005436701',105.05
'2019-02-18','IT0005436701',105.12
'2019-02-25','IT0005436701',105.17
'2019-03-04','IT0005436701',105.03
'2019-03-11','IT0005436701',105.0
'2019-03-18','IT0005436701',105.01
'2019-03-25','IT0005436701',105.1
'2019-04-01','IT0005436701',104.98
'2019-04-08','IT0005436701',105.17
'2019-04-15','IT0005436701',104.98
'2019-04-23','IT0005436701',105.17
'2019-04-29','IT0005436701',105.01
'2019-05-06','IT0005436701',105.01
'2019-05-13','IT0005436701',105.09
'2019-05-20','IT0005436701',105.0
'2019-05-27','IT0005436701',105.06
'2019-06-03','IT0005436701',105.07
'2019-06-10','IT0005436701',105.02
'2019-06-17','IT0005436701',105.14
'2019-06-24','IT0005436701',105.07
'2019-07-01','IT0005436701',105.18
'2019-07-08','IT0005436701',105.27
'2019-07-15','IT0005436701',105.08
'2019-07-22','IT0005436701',105.13
'2019-07-29','IT0005436701',105.0
'2019-08-05','IT0005436701',105.09
'2019-08-12','IT0005436701',104.78
'2019-08-19','IT0005436701',105.24
'2019-08-26','IT0005436701',105.03
'2019-09-02','IT0005436701',105.21
'2019-09-09','IT0005436701',105.03
'2019-09-16','IT0005436701',105.25
'2019-09-23','IT0005436701',104.93
'2019-09-30','IT0005436701',105.07
'2019-10-07','IT0005436701',104.94
'2019-10-14','IT0005436701',104.87
'2019-10-21','IT0005436701',105.13
'2019-10-28','IT0005436701',105.14
'2019-11-04','IT0005436701',105.04
'2019-11-11','IT0005436701',104.91
'2019-11-18','IT0005436701',105.02
'2019-11-25','IT0005436701',105.01
'2019-12-02','IT0005436701',105.02
'2019-12-09','IT0005436701',104.93
'2019-12-16','IT0005436701',104.96
'2019-12-23','IT0005436701',105.06
'2019-12-30','IT0005436701',105.03
'2020-01-06','IT0005436701',104.96
'2020-01-13','IT0005436701',105.11
'2020-01-20','IT0005436701',105.0
'2020-01-27','IT0005436701',105.06
'2020-02-03','IT0005436701',105.04
'2020-02-10','IT0005436701',104.95
'2020-02-17','IT0005436701',104.99
'2020-02-24','IT0005436701',105.16
'2020-03-02','IT0005436701',105.16
'2020-03-09','IT0005436701',104.97
'2020-03-16','IT0005436701',105.08
'2020-03-23','IT0005436701',105.13
'2020-03-30','IT0005436701',104.96
'2020-04-06','IT0005436701',105.14
'2020-04-13','IT0005436701',104.66
'2020-04-20','IT0005436701',104.88
'2020-04-27','IT0005436701',105.15
'2020-05-04','IT0005436701',104.8
'2020-05-11','IT0005436701',104.99
'2020-05-18','IT0005436701',105.03
'2020-05-25','IT0005436701',104.93
'2020-06-01','IT0005436701',105.21
'2020-06-08','IT0005436701',104.93
'2020-06-15','IT0005436701',105.05
'2020-06-22','IT0005436701',105.14
'2020-06-29','IT0005436701',105.18
'2020-07-06','IT0005436701',104.97
'2020-07-13','IT0005436701',105.01
'2020-07-20','IT0005436701',105.15
'2020-07-27','IT0005436701',105.07
'2020-08-03','IT0005436701',105.03
'2020-08-10','IT0005436701',105.08
'2020-08-17','IT0005436701',105.02
'2020-08-24','IT0005436701',105.09
'2020-08-31','IT0005436701',105.05
'2020-09-07','IT0005436701',105.09
'2020-09-14','IT0005436701',104.95
'2020-09-21','IT0005436701',105.09
'2020-09-28','IT0005436701',104.9
'2020-10-05','IT0005436701',105.08
'2020-10-12','IT0005436701',105.07
'2020-10-19','IT0005436701',105.04
'2020-10-26','IT0005436701',105.07
'2020-11-02','IT0005436701',105.06
'2020-11-09','IT0005436701',105.08
'2020-11-16','IT0005436701',105.09
'2020-11-23','IT0005436701',104.93
'2020-11-30','IT0005436701',105.09
'2020-12-07','IT0005436701',105.06
'2020-12-14','IT0005436701',105.02
'2020-12-21','IT0005436701',105.07
'2020-12-29','IT0005436701',105.03
'2021-01-04','IT0005436701',104.99
'2021-01-11','IT0005436701',105.12
'2021-01-18','IT0005436701',104.98
'2021-01-25','IT0005436701',105.0
'2021-02-01','IT0005436701',105.05
'2021-02-08','IT0005436701',105.04
'2021-02-15','IT0005436701',105.0
'2021-02-22','IT0005436701',104.96
'2021-03-01','IT0005436701',105.03
'2021-03-08','IT0005436701',104.98
'2021-03-15','IT0005436701',104.98
'2021-03-22','IT0005436701',104.87
'2021-03-29','IT0005436701',104.96
'2021-04-05','IT0005436701',105.04
'2021-04-12','IT0005436701',105.09
'2021-04-19','IT0005436701',104.97
'2021-04-26','IT0005436701',105.09
'2021-05-03','IT0005436701',105.0
'2021-05-10','IT0005436701',104.95
'2021-05-17','IT0005436701',105.01
'2021-05-24','IT0005436701',105.03
'2021-05-31','IT0005436701',104.93
'2021-06-07','IT0005436701',104.99
'2021-06-14','IT0005436701',104.93
'2021-06-21','IT0005436701',105.07
'2021-06-28','IT0005436701',105.09
'2021-07-05','IT0005436701',105.05
'2021-07-12','IT0005436701',105.11
'2021-07-19','IT0005436701',104.96
'2021-07-26','IT0005436701',104.87
'2021-08-02','IT0005436701',105.15
'2021-08-09','IT0005436701',105.05
'2021-08-16','IT0005436701',105.11
'2021-08-23','IT0005436701',105.13
'2021-08-30','IT0005436701',105.02
'2021-09-06','IT0005436701',105.05
'2021-09-13','IT0005436701',105.08
'2021-09-20','IT0005436701',105.02
'2021-09-27','IT0005436701',104.92
'2021-10-04','IT0005436701',104.97
'2021-10-11','IT0005436701',105.05
'2021-10-18','IT0005436701',105.01
'2021-10-25','IT0005436701',104.98
'2021-11-01','IT0005436701',105.0
'2021-11-08','IT0005436701',104.96
'2021-11-15','IT0005436701',105.09
'2021-11-22','IT0005436701',105.01
'2021-11-29','IT0005436701',105.01
'2021-12-06','IT0005436701',105.19
'2021-12-13','IT0005436701',104.97
'2021-12-20','IT0005436701',105.07
'2021-12-28','IT0005436701',104.98
'2022-01-03','IT0005436701',105.13
'2022-01-10','IT0005436701',105.02
'2022-01-17','IT0005436701',105.05
'2022-01-24','IT0005436701',104.82
